ID,Title,Status,Overall,AU,AP,MU,MP,CU,CP,AL,AV,AM,B,A
M-VGMDB-AR-8482,Foreground Eclipse,Unknown,4.374426060257127,1.1009496484917798,0.14187894591221445,0,1.2570288626165387,1.317626092166293,0.23346540951323114,0.20554118177913017,0.10003943733744618,1.776233265687326,0.10584279044064877,0
M-VGMDB-AL-97601,"Truths, Ironies, The Secret Lyrics",Unknown,1.182598654336215,0,0.09999999999999999,0,0,0,0,0.19999999999999998,0.05749999999999999,0.8999999999999999,0.0983936165930723,0
M-VGMDB-AL-97601-1,"Truths, Ironies, The Secret Lyrics",Completed,1.170650738888893,0,0.09999999999999999,0,0,0,0,0.19999999999999998,0,0.8999999999999999,0.0983936165930723,0
M-VGMDB-AL-43320,Stories That Last Through The Sleepless Nights,Unknown,4.374414773571406,1.1009496484917798,0.14187894591221445,0,1.2570288626165387,1.317626092166293,0.23346540951323114,0.20554118177913017,0.09999999999999998,1.776233265687326,0.10584279044064877,0
M-VGMDB-AL-43320-4,"Wandering, Never Wondering (There Exists A Shade)",Completed,0.8495295566701374,0,0,0,0,0,0,0,0,0.75,0.09952955667013746,0
M-VGMDB-AL-43320-7,From Under Cover (Caught Up In A Love Song),Completed,1.2981617866770603,0,0,0,0,0,0,0,0,1.2000000000000002,0.0981617866770602,0
M-VGMDB-AL-43320-8,Storytellers,Completed,4.00867246334793,1.1009496484917798,0.11433142418399601,0,1.2570288626165387,1.317626092166293,0.22473561675707016,0,0,1.5,0.09882830675259882,0
M-20221224T220452,Release Hallucination,Unknown,1.9429888729884346,0,0.13722164304940176,0,0,0,0,0,0.07999999999999999,1.685602810286048,0.10502638965622257,0
M-VGMDB-AL-80229,Chronostasis,Unknown,1.3787058623689599,0,0.05999999999999999,0,0,0,0,0,0.07999999999999999,1.2000000000000002,0.10121551877598499,0
M-VGMDB-AL-80229-1,Chronostasis,Completed,1.3612155187759851,0,0.05999999999999999,0,0,0,0,0,0,1.2000000000000002,0.10121551877598499,0
M-20221224T220636,Imperfection of Imaginary Number,Unknown,1.7316723241615322,0,0.13,0,0,0,0,0,0,1.5,0.10167232416153225,0
M-20221224T220636-3,I.F.,Completed,1.7316723241615322,0,0.13,0,0,0,0,0,0,1.5,0.10167232416153225,0
F-VGMDB-5678,Just Because!,Unknown,5.611276915039351,0,0,0,0,2.5,0,0,0.6933333333333334,1.8,1,0
A-MAL-35639,Just Because!,Completed,4.3340848069348485,0,0,0,0,2.5,0,0,0.6933333333333334,0.30000000000000004,1,0
F-VGMDB-504,K-On!,Unknown,4.444869317423183,0,1.9021548704624243,0,1,0,0,0,1.0640375273867952,0.8248053150551002,0.6355963113604532,0
M-VGMDB-AL-20118,Utauyo!!MIRACLE / HO-KAGO TEA TIME,Unknown,1.068465988275515,0,0.12068352673090325,0,0,0,0,0,0.23833333333333334,0.75,0.09846118795097694,0
M-VGMDB-AL-20118-2,Kirakira Days,Completed,0.9691447146818801,0,0.12068352673090325,0,0,0,0,0,0,0.75,0.09846118795097694,0
M-VGMDB-AL-21146,HO-KAGO TEA TIME Second / HO-KAGO TEA TIME,Unknown,0.41861849164085374,0,0,0,0,0,0,0,0.23833333333333334,0.15000000000000002,0.09969110105895994,0
M-VGMDB-AL-21146-9,Tenshi ni Fureta yo!,Completed,0.24969110105895997,0,0,0,0,0,0,0,0,0.15000000000000002,0.09969110105895994,0
M-VGMDB-AL-22848,Gohan wa Okazu/U&amp;I / HO-KAGO TEA TIME,Unknown,0.5380764861871943,0,0,0,0,0,0,0,0.23833333333333334,0.30000000000000004,0.0995839598104219,0
M-VGMDB-AL-22848-2,U&amp;I,Completed,0.39958395981042194,0,0,0,0,0,0,0,0,0.30000000000000004,0.0995839598104219,0
M-VGMDB-AR-8870,HO-KAGO TEA TIME,Unknown,0.9675570241615019,0,0.09838037943397453,0,0,0,0,0,0.25276214811800785,0.6532671259301384,0.10223520675831872,0
A-MAL-5680,K-On!,Completed,3.158266891943238,0,1.3327638366346783,0,0.7256396362752623,0,0,0,0.9533333333333335,0,0.6,0
A-MAL-7791,K-On!!,Completed,3.1952460348669858,0,1.3327638366346783,0,0.7256396362752623,0,0,0,0.9533333333333335,0.06172708320658587,0.6236498977563966,0
A-MAL-9617,K-On! Movie,Completed,2.3889949365244267,0,0.9518269693579392,0,0.5693253194251531,0,0,0,0.9533333333333335,0.030000000000000006,0.2538930146973031,0
F-VGMDB-9991,Kage no Jitsuryokusha ni Naritakute!,Unknown,8.74064131956758,0,3.6107332995170944,0,0.6661446539346243,3.419213514875728,0,0,0.9600000000015504,1.8,1.0258702545394935,0
A-MAL-48316,Kage no Jitsuryokusha ni Naritakute!,Completed,7.538400508200539,0,3.6107332995170944,0,0.6661446539346243,3.419213514875728,0,0,0.96,0.30000000000000004,1.0258702545394935,0
M-VGMDB-AL-122851,Darling in the Night / Shichikage,Unknown,1.6150406288622623,0,0,0,0,0,0,0,0.07999999999999999,1.5,0.09913202193419497,0
M-VGMDB-AL-122851-1,Darling in the Night,Completed,1.599132021934195,0,0,0,0,0,0,0,0,1.5,0.09913202193419497,0
F-VGMDB-7021,Kaguya-sama wa Kokurasetai ~Tensaitachi no Ren'ai Zunousen~,Unknown,0.6940382476121993,-2.5,0.9203262504998597,0,0,0,0,0,0.8928985959960675,1.2926926149688636,0.48571885335681464,0
M-VGMDB-AL-83397,Chikatto Chika Chika♡ / Chika Fujiwara (CV. Konomi Kohara),Unknown,1.2551827992857387,0,0.32999999999999996,0,0,0,0,0,0.19999999999999996,0.75,0.09742377133675521,0
M-VGMDB-AL-83397-1,Chikatto Chika Chika♡,Completed,1.1774237713367552,0,0.32999999999999996,0,0,0,0,0,0,0.75,0.09742377133675521,0
M-VGMDB-AL-116977,KAGUYA ♡ ULTRA BEST,Unknown,1.2170269645585743,0,0,0,0,0,0,0,0.19999999999999996,1.0499999999999998,0.0991712125003109,0
M-VGMDB-AL-116977-11,ありがとう。,Completed,1.1491712125003106,0,0,0,0,0,0,0,0,1.0499999999999998,0.0991712125003109,0
A-MAL-37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Completed,0.5781994937732675,-1.6493848884661177,0.8913012289830017,0,0,0,0,0,0.7999999999999999,0.15000000000000002,0.48571885335681464,0
A-MAL-40591,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,Unwatched,-1.230630990890589,-2.030630990890589,0,0,0,0,0,0,0.7999999999999999,0,0,0
A-MAL-43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,Unwatched,-0.8493848884661179,-1.6493848884661177,0,0,0,0,0,0,0.7999999999999999,0,0,0
M-VGMDB-AR-11666,Kano,Unknown,10.43651135831456,0,3.5218624383080375,0,1.1563310675062641,4.180383871188759,0.7845153787518993,0.08151931096059227,0.8585853307471758,3.7715704409033095,0.13792811490079446,0
M-VGMDB-AL-95369,Bambino / Kano,Unknown,1.168778108883496,0,0,0,0.25,0,0,0,0.14399999999999996,0.7500000000000001,0.11976222535512875,0
M-VGMDB-AL-95369-1,ハロ/ハワユ,Completed,1.13415764802935,0,0,0,0.25,0,0,0,0.060666666666666653,0.7500000000000001,0.11976222535512875,0
M-VGMDB-AL-34411,Aimai Bambina / Kano,Unknown,1.7594645614516233,0,0,0,0,0.3958523732318682,0,0,0.13999999999999996,1.2223940090365797,0.10275866759565985,0
M-VGMDB-AL-34411-6,インタビュア,Completed,1.5994190251428413,0,0,0,0,0.3,0,0,0,1.2000000000000002,0.09941902514284111,0
M-VGMDB-AL-34411-11,アイロニ,Completed,0.9240925347623075,0,0,0,0,0.3,0,0,0,0.5249999999999999,0.09909253476230753,0
M-VGMDB-AL-42961,Aru Machi no Hakuchuumu / Kano,Unknown,2.6580858691924885,0,0.049999999999999996,0,0.5800578267569563,0,0,0.09999999999999999,0.10416666666666666,1.928694874341704,0.1031144252733038,0
M-VGMDB-AL-42961-6,メリーメリー álbum ver.,Completed,1.7995658881165897,0,0,0,0.5,0,0,0,0,1.2000000000000002,0.09956588811658944,0
M-VGMDB-AL-42961-9,World on Color,Completed,2.307091600096134,0,0.049999999999999996,0,0.4,0,0,0,0,1.7999999999999998,0.09963780405349251,0
M-VGMDB-AL-49423,Good Hello / Kano,Unknown,2.012901087566774,0,0,0,0,0.5992373966941026,0,0,0.22458333333333333,1.2345416641317173,0.10434981982136936,0
M-VGMDB-AL-49423-1,グッドナイトエヴリワン,Completed,1.700759315527654,0,0,0,0,0.4,0,0,0,1.2000000000000002,0.10075931552765373,0
M-VGMDB-AL-49423-8,decide,Completed,1.2008310060370342,0,0,0,0,0.49999999999999994,0,0,0,0.6000000000000001,0.10083100603703414,0
M-VGMDB-AL-51254,Stella-rium / Kano,Unknown,2.745605363874481,0,0,0,1,0,0,0,0.3833905890380547,1.5,0.09905274633987192,0
M-VGMDB-AL-51254-1,Stella-rium,Completed,2.599052746339872,0,0,0,1,0,0,0,0,1.5,0.09905274633987192,0
M-VGMDB-AL-54307,Dear Brave / Kano,Unknown,2.182711454144684,0,0,0,0,0.19999999999999998,0,0,0.7680000000257199,1.5,0.09926792078567849,0
M-VGMDB-AL-54307-1,ディアブレイブ,Completed,1.7992679207856783,0,0,0,0,0.19999999999999998,0,0,0,1.5,0.09926792078567849,0
M-VGMDB-AL-57564,nowhere / Kano,Unknown,3.577329335950118,0,0.36,0,1,0.2639015821545788,0,0,0.3833425856620587,2.179660732635808,0.10631516667067174,0
M-VGMDB-AL-57564-1,Prima Stella,Completed,1.9459223333074007,0,0,0,0,0.19999999999999998,0,0,0.3833333333333333,1.5,0.09940037414546883,0
M-VGMDB-AL-57564-7,Walk This Way!,Completed,1.6590527463398719,0,0.36,0,0,0,0,0,0,1.2000000000000002,0.09905274633987192,0
M-VGMDB-AL-73516,one / Kano,Unknown,0.9935207660552656,0,0,0,0,0.3,0,0,0.16666666666666663,0.5249999999999999,0.09909253476230753,0
M-VGMDB-AL-89290,three / Kano,Unknown,2.9437688661649855,0,0,0,0,1.4665059869669645,0,0,0.3,1.241598469551243,0.1235492021985776,0
M-VGMDB-AL-89290-6,地球最後の告白を,Completed,2.8673055985679095,0,0,0,0,1.4665059869669645,0,0,0.13333333333333336,1.241598469551243,0.1235492021985776,0
M-20220130T032649,Kimiiro Hanabi -album version-,Completed,5.623067353873067,0,0,0,0,3.4681606575244937,1,0,0,1.7999999999999998,0.09926792078567849,0
M-VGMDB-AL-37130,Suki na no. / Kano,Unknown,6.615702005254171,0,0,0,0.715454159745481,3.273688752539602,0.16054272275750442,0,0.4969996900287855,2.904973735241299,0.10982782417774942,0
M-VGMDB-AL-37130-1,ハロ/ハワユ,Completed,1.2385673962101247,0,0,0,0.25,0,0,0,0.3033333333333333,0.75,0.09983063582488262,0
M-VGMDB-AL-37130-2,うたうたいのうた,Completed,2.799637804053493,0,0,0,0.3,0,0,0,0,2.4000000000000004,0.09963780405349251,0
M-VGMDB-AL-37130-3,[It's not] World's end,Completed,4.838620610521676,0,0,0,0.1959125689509428,3.219902278496276,0,0,0,1.5,0.10056825188704263,0
M-VGMDB-AL-37130-4,「ねぇ。」,Completed,1.2012287504350851,0,0,0,0,0.49999999999999994,0,0,0,0.6000000000000001,0.10122875043508507,0
M-VGMDB-AL-37130-5,朝焼け、君の唄。,Completed,1.1001316731546626,0,0,0,0.4,0,0,0,0,0.6000000000000001,0.1001316731546627,0
M-VGMDB-AL-37130-6,サクラノ前夜,Completed,3.4654228961121385,0,0,0,0.5780709143069571,0.8069733907421508,0.16054272275750442,0,0.4853333333333333,2.0999999999999996,0.1009157755827613,0
M-20220317T064137-5,Sore wa Kitto Natsudatta,Completed,2.0628670998466703,0,0.24999999999999997,0,0,0,0,0,0.504,1.5,0.09820899155384735,0
M-20221202T204728,Sukisuki Zecchoushou,Completed,1.678302127568028,0,0.38,0,0,0,0,0,0,1.2000000000000002,0.098302127568028,0
M-20221202T203758,"Sayonara, Adam to Eve",Completed,2.0992294521104,0,0.35,0,0,0,0,0,0,1.6500000000000001,0.09922945211039988,0
M-20221202T202421,"Natsu no Owari, Koi no Hajimari (Kano)",Completed,2.0490527463398718,0,0,0,0,0,0,0,0,1.9500000000000002,0.09905274633987192,0
F-VGMDB-8954,Kobayashi-san Chi no Maid Dragon,Unknown,4.496470833277275,0,1.5001947268385432,0,0,0,0,0,0.9200002830856484,1.5026838571306425,1.0040101546219484,0
M-VGMDB-AL-62516,Aozora no Rhapsody / fhána [Anime Edition],Unknown,1.087533092841949,0,0,0,0,0,0,0,0.22999999999999995,0.8999999999999999,0.0996199173447899,0
M-VGMDB-AL-62516-1,青空のラプソディ,Completed,0.9996199173447898,0,0,0,0,0,0,0,0,0.8999999999999999,0.0996199173447899,0
M-VGMDB-AL-110219,Ai no Supreme! / fhána [Anime Edition],Unknown,1.4476385549380448,0,0.06034176336545163,0,0,0,0,0,0.24916666666666662,1.2000000000000002,0.09972633396760666,0
M-VGMDB-AL-110219-1,Ai no Supreme!,Completed,1.3600680973330586,0,0.06034176336545163,0,0,0,0,0,0,1.2000000000000002,0.09972633396760666,0
A-MAL-33206,Kobayashi-san Chi no Maid Dragon,Completed,3.485754408124474,0,1.5,0,0,0,0,0,0.9199999999999999,0.18,1.0040101546219484,0
F-20221128T123502,Koi x Shin Ai Kanojo,Unknown,16.266507430385857,2.4360821841502505,5.163331894720274,0,3.806314140454594,6.610708096496188,2.447946805980377,0,1.2266677561611736,3.3386876704251236,1.0937235477264424,0
V-VNDB-17516,Koi x Shin Ai Kanojo,Completed,13.704697827358855,2.434170141912651,5.163331894720274,0,3.7811513583575773,6.388646778102672,2.4277201607782666,0,1.2266666666666666,0.5564479450708539,1.0937235477264424,0
M-VGMDB-AL-58596,KOI-KAKERU SHIN-AI KANOJO Complete Sound Tracks,Unknown,5.834291138261597,0.40914561901291,0,0,0.9467504816353741,2.4294422957471067,0.31403564425121594,0,0.3833333333333333,2.7822397253542697,0.10475737729078152,0
M-VGMDB-AL-58596-2,記憶×ハジマリ,Completed,1.1493440188000223,0,0,0,0,0,0,0,0,1.0499999999999998,0.09934401880002251,0
M-VGMDB-AL-58596-14,東の空から始まる世界,Completed,4.624562260844302,0.40914561901291,0,0,0.9467504816353741,2.3306757117622445,0.22473561675707016,0,0,1.7999999999999998,0.09891104480946061,0
M-VGMDB-AL-58596-25,GLORIOUS DAYS,Completed,2.3492101109979413,0,0,0,0,0,0,0,0,2.25,0.09921011099794114,0
M-VGMDB-AL-123896,Starry Avenue,Unknown,6.1413154851875635,0,0,0,1.5495342676443822,1.5274051415395118,2.769410730588561,0,0.23999999999999996,2.0999999999999996,0.09988202032261363,0
M-VGMDB-AL-123896-5,彗光、星空通りにて (feat.nayuta),Completed,6.075443724875119,0,0,0,1.5495342676443822,1.5274051415395118,2.769410730588561,0,0,2.0999999999999996,0.09988202032261363,0
F-VGMDB-7865,Koisuru Asteroid,Unknown,3.676539215965187,0,0.19999999999999998,0,0,0,0,0,1.2266666666666666,2.0227233723432576,0.8032081236975588,0
A-MAL-39388,Koisuru Asteroid,Completed,2.162530232403695,0,0,0,0,0,0,0,1.2266666666666666,0.33712056205720964,0.8032081236975588,0
M-VGMDB-AL-93338,Yozora / Minori Suzuki,Unknown,1.8246426094777057,0,0.19999999999999998,0,0,0,0,0,0.10999999999999999,1.5,0.09960196940769038,0
M-VGMDB-AL-93338-1,夜空,Completed,1.7996019694076903,0,0.19999999999999998,0,0,0,0,0,0,1.5,0.09960196940769038,0
F-VGMDB-3483,Kokoro Connect,Unknown,6.094483419051971,0,2.5,0,0.2,2.9,0,0,0.6573544217006864,0.5399999999999999,1.0040101546230256,0
M-VGMDB-AL-35431,Kokoro Connect Original Soundtrack 2 Hito Random &amp; Kizu Random Opening Theme Song &quot;Kimochi Signal&quot; / Kizu Random Ending Theme Song &quot;Cry out&quot;,Unknown,0.6148145393004851,0,0,0,0,0,0,0,0.1533333333333333,0.44999999999999996,0.09915165400691406,0
M-VGMDB-AL-35431-1,Kimochi Signal,Completed,0.549151654006914,0,0,0,0,0,0,0,0,0.44999999999999996,0.09915165400691406,0
A-MAL-11887,Kokoro Connect,Completed,4.872313663828998,0,2.037982774014807,0,0.18084288962267925,2.197789021440077,0,0,0.6133333333333333,0.09,1.0040101546219484,0
A-MAL-16001,Kokoro Connect: Michi Random,Completed,3.908861162587761,0,1.732862107887866,0,0.12311444133449165,2.197789021440077,0,0,0.6133333333333333,0,0.2939792595937673,0
F-VGMDB-4192,Kokuhaku Jikkou Iinkai,Unknown,8.089993578747286,0,1.8697970585589834,0,1.209733792241304,2.643533360320488,1,0,0.8209842164224112,2.6885659323672138,1.020480153650698,0
M-VGMDB-AR-14655,HoneyWorks,Unknown,3.2665021989515997,0,0.6356930514899494,0,0,0,0,0,0.5068913627142186,2.339461184191882,0.11008641999641106,0
M-VGMDB-AL-53266,Pride Kakumei / CHiCO with HoneyWorks,Unknown,1.7285279280609895,0,0.24999999999999997,0,0,0,0,0,0.41666667093333315,1.2000000000000002,0.09878643897177701,0
M-VGMDB-AL-53266-1,Pride Kakumei,Completed,1.7285279255069492,0,0.24999999999999997,0,0,0,0,0,0.4166666666666667,1.2000000000000002,0.09878643897177701,0
M-VGMDB-AL-50202,Ai no Scenario / CHiCO with HoneyWorks,Unknown,1.8189902109493983,0,0.33999999999999997,0,0,0,0,0,0.41666667093333315,1.2000000000000002,0.09924872186018568,0
M-VGMDB-AL-50202-1,Ai no Scenario,Completed,1.8189902083953577,0,0.33999999999999997,0,0,0,0,0,0.4166666666666667,1.2000000000000002,0.09924872186018568,0
M-VGMDB-AL-61577,Senpai. / HoneyWorks meets TrySail,Unknown,2.0648831208282457,0,0.3,0,0,0,0,0,0.4166666666684766,1.5,0.10022831279389093,0
M-VGMDB-AL-61577-1,Senpai.,Completed,2.064883120827246,0,0.3,0,0,0,0,0,0.4166666666666667,1.5,0.10022831279389093,0
M-VGMDB-AL-73678,Nostalgic Rainfall / CHiCO with HoneyWorks,Unknown,1.3493299298504697,0,0.14999999999999997,0,0,0,0,0,0.41666667093333315,0.8999999999999999,0.09884911493291465,0
M-VGMDB-AL-73678-1,ノスタルジックレインフォール,Completed,1.3493299270364965,0,0.14999999999999997,0,0,0,0,0,0.4166666666666667,0.8999999999999999,0.09884911493291465,0
M-VGMDB-AL-74820,Watashi wo Someru I no Uta / CHiCO with HoneyWorks,Unknown,1.8791605142320538,0,0.4,0,0,0,0,0,0.41666667093333315,1.2000000000000002,0.09941902514284111,0
M-VGMDB-AL-74820-1,Watashi Idol Sengen,Completed,1.8791605116780132,0,0.4,0,0,0,0,0,0.4166666666666667,1.2000000000000002,0.09941902514284111,0
M-VGMDB-AL-54636,Kotoba no Iranai Yakusoku/Akatsukizukuyo / sana/HoneyWorks,Unknown,1.971352607025084,0,0.35,0,0,0,0,0,0.41666691270351286,1.35,0.09969110105895994,0
M-VGMDB-AL-54636-2,Akatsukizukuyo,Completed,1.9713524657985726,0,0.35,0,0,0,0,0,0.4166666666666667,1.35,0.09969110105895994,0
M-VGMDB-AL-46039,Sekai wa Koi ni Ochiteiru / CHiCO with HoneyWorks [Limited Edition],Unknown,1.2516588125724537,0,0.19999999999999998,0,0,0,0,0,0.15999999999999998,0.8999999999999999,0.09889048329050315,0
M-VGMDB-AL-46039-2,color,Completed,1.198890483290503,0,0.19999999999999998,0,0,0,0,0,0,0.8999999999999999,0.09889048329050315,0
M-VGMDB-AL-92983,Kessen Spirit / CHiCO with HoneyWorks [CHiCO with HoneyWorks Edition],Unknown,1.9141661064109738,0,0.14999999999999997,0,0,0,0,0,0.41666667093333315,1.5,0.0995112960210086,0
M-VGMDB-AL-92983-1,決戦スピリット,Completed,1.9141661040543636,0,0.14999999999999997,0,0,0,0,0,0.4166666666666667,1.5,0.0995112960210086,0
M-VGMDB-AL-80437,Zutto Mae kara Suki deshita. / HoneyWorks,Unknown,1.76304856052012,0,0,0,0,0,0,0,0.41666691270351286,1.5,0.0983936165930723,0
M-VGMDB-AL-80437-1,Yakimochi no Kotae,Completed,1.7630484246264275,0,0,0,0,0,0,0,0.4166666666666667,1.5,0.0983936165930723,0
M-20221225T010305,Boku Ja Dame Desu ka? ~Kokuhaku Jikkou Iinkai Character Song Collection~,Unknown,2.3926557109080626,0,0.5166411814446628,0,0,0,0,0,0.4465724079048453,1.5946664565878037,0.10430510777810531,0
M-20221225T015443,Kokuhaku Rival Sengen,Completed,1.0302085028714394,0,0.09999999999999999,0,0,0,0,0,0.4166666666666667,0.6000000000000001,0.09865877333108522,0
M-20221225T015456,Ima Suki ni Naru.,Completed,1.9790094073208508,0,0.49999999999999994,0,0,0,0,0,0.4166666666666667,1.2000000000000002,0.09926792078567849,0
M-20221225T015505,Miraizu,Completed,1.6182089915538473,0,0.16999999999999996,0,0,0,0,0,0,1.35,0.09820899155384735,0
M-VGMDB-AL-91835,Sukisugite Yabai. ~Kokuhaku Jikkou Iinkai Character Song Collection~,Unknown,1.7909866038750633,0,0.16999999999999996,0,0,0,0,0,0.41666691270351286,1.35,0.0993250979089393,0
M-VGMDB-AL-91835-4,Watashi no Tenshi feat. Narumi Sena,Completed,1.790986462648552,0,0.16999999999999996,0,0,0,0,0,0.4166666666666667,1.35,0.0993250979089393,0
M-VGMDB-AL-120871,"Docchi no kiss ka, Erabe yo. / LIP×LIP [COMPLETE BOX]",Unknown,1.8795836664289913,0,0.2639015821545788,0,0,0,0,0,0.44657227618554685,1.3226838571306425,0.10244145794864329,0
M-VGMDB-AL-120871-5,ノンファンタジー,Completed,1.3994327379242033,0,0.19999999999999998,0,0,0,0,0,0.4166666666666667,0.8999999999999999,0.09895192582062144,0
M-VGMDB-AL-120871-10,小さなライオン feat.南(ふてニャン/CV:豊永利行),Completed,1.6786934123557937,0,0.19999999999999998,0,0,0,0,0,0.4166666666666667,1.2000000000000002,0.09895192582062144,0
A-MAL-31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,Completed,2.1356303097664604,0,1,0,0.4,0,0,0,0.7200000000000001,0,0.2904886845321221,0
A-MAL-33036,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,Completed,3.4640179046194346,0,0.4,0,0.8906737569648139,1.9094037145606428,0,0,0.7200000000000001,0.33712056205720964,0.2904886845321221,0
A-MAL-36220,Itsudatte Bokura no Koi wa 10 cm Datta.,Completed,4.251361512807294,0,0.4,0,0.9754998290567009,2.091251687375942,0,0,0.7200000000000001,0.18,0.9659363289248455,0
A-MAL-49692,Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto,Completed,3.7016450927293256,0,1.6035296917325388,0,0,0,1,0,0.6933333333333334,0,1,0
F-VGMDB-7970,Lapis Re:LiGHTs,Unknown,6.209069512797026,0,3.5000000000000004,0,0,0,0,0,0.586666722615536,1.4400000000000002,1,0
A-MAL-37587,Lapis Re:LiGHTs,Completed,5.196912580033254,0,3.5000000000000004,0,0,0,0,0,0.5866666666666668,0.24000000000000005,1,0
M-20220324T055811,LiGHTs,Unknown,1.1676287606750362,0,0,0,0,0,0,0,0.13936269842083254,1.0295006405329141,0.09707266525153757,0
M-VGMDB-AL-104957,"700,000,000,000,000,000,000,000 no Sora de / LiGHTs",Unknown,1.3409867580402324,0,0,0,0,0,0,0,0.14666666666666667,1.2000000000000002,0.0995839598104219,0
M-VGMDB-AL-104957-1,"700,000,000,000,000,000,000,000 no Sora de",Completed,1.299583959810422,0,0,0,0,0,0,0,0,1.2000000000000002,0.0995839598104219,0
F-VGMDB-2520,Love Lab,Unknown,3.7987600686263208,0,1.070525560929429,0,0,0,0,0,0.7666666666666714,1.4400000000000002,0.9,0
A-MAL-16353,Love Lab,Completed,2.766095309303256,0,1,0,0,0,0,0,0.7666666666666666,0.24000000000000005,0.9,0
M-VGMDB-AL-40263,Love Lab Vol.2 Bonus CD,Unknown,1.8152614186191682,0,0.51,0,0,0,0,0,0.03666666666666667,1.2000000000000002,0.0995112960210086,0
M-VGMDB-AL-40263-1,Best FriendS,Completed,1.8095112960210087,0,0.51,0,0,0,0,0,0,1.2000000000000002,0.0995112960210086,0
F-VGMDB-2588,Love Live!,Unknown,15.464078449395847,0.7543599421166369,7.873788337684814,-0.38584082833590916,2.427344201772976,4.791645936000398,0.5612368307566363,0.002445579328817767,1.0338753047810947,4.2479194694396405,0.7363321538584747,0
M-VGMDB-AL-34051,Snow halation / μ's,Unknown,0.9783438066283868,0,0.12068352673090325,0,0,0,0,0,0.04166666666666666,0.75,0.09922945211039988,0
M-VGMDB-AL-34051-1,Snow halation,Completed,0.9699129788413031,0,0.12068352673090325,0,0,0,0,0,0,0.75,0.09922945211039988,0
M-VGMDB-AL-36547,Bokura wa Ima no Naka de / μ's,Unknown,1.0267081672500464,0,0,0,0,0,0,0,0.09999999999999998,0.8999999999999999,0.0995839598104219,0
M-VGMDB-AL-36547-1,Bokura wa Ima no Naka de,Completed,0.9995839598104218,0,0,0,0,0,0,0,0,0.8999999999999999,0.0995839598104219,0
M-VGMDB-AL-75504,Music S.T.A.R.T!! / μ's,Unknown,1.3177821129542653,0,0,0,0,0,0,0,0.07999999999999999,1.2000000000000002,0.10029176936129038,0
M-VGMDB-AL-75504-2,LOVELESS WORLD,Completed,1.3002917693612905,0,0,0,0,0,0,0,0,1.2000000000000002,0.10029176936129038,0
M-VGMDB-AL-93532,A song for You! You? You!! / μ's,Unknown,1.6226796747159897,0,0,0,0,0,0,0,0.09999999999999998,1.5,0.10081674522477119,0
M-VGMDB-AL-93532-1,A song for You! You? You!!,Completed,1.6008167452247712,0,0,0,0,0,0,0,0,1.5,0.10081674522477119,0
M-VGMDB-AR-13719,μ's,Unknown,1.7491885935386349,0,0.09838037943397453,0,0,0,0,0,0.10237467611527709,1.5238610706341431,0.10449194764011299,0
M-VGMDB-AL-58147,Aozora Jumping Heart / Aqours,Unknown,1.3237555318766254,0,0,0,0,0,0,0,0.09999999999999998,1.2000000000000002,0.09972633396760666,0
M-VGMDB-AL-58147-1,Aozora Jumping Heart,Completed,1.2997263339676068,0,0,0,0,0,0,0,0,1.2000000000000002,0.09972633396760666,0
M-VGMDB-AL-58750,Kimeta yo Hand in Hand/Daisuki Dattara Daijoubu! / Aqours,Unknown,1.1748222951417135,0,0,0,0,0,0,0,0.09999999999999998,1.0499999999999998,0.09940037414546883,0
M-VGMDB-AL-58750-1,Kimeta yo Hand in Hand,Completed,1.1494003741454686,0,0,0,0,0,0,0,0,1.0499999999999998,0.09940037414546883,0
M-VGMDB-AL-70622,Yuuki wa Doko ni? Kimi no Mune ni! / Aqours,Unknown,1.9199603206566074,0,0,0,0,0,0,0,0.09999999999999998,1.7999999999999998,0.09972633396760666,0
M-VGMDB-AL-70622-1,Yuuki wa Doko ni? Kimi no Mune ni!,Completed,1.8997263339676065,0,0,0,0,0,0,0,0,1.7999999999999998,0.09972633396760666,0
M-VGMDB-AL-71404,MY MAI☆TONIGHT/MIRACLE WAVE / Aqours,Unknown,1.0261769537794965,0,0,0,0,0,0,0,0.09999999999999998,0.8999999999999999,0.09905274633987192,0
M-VGMDB-AL-71404-2,MIRACLE WAVE,Completed,0.9990527463398718,0,0,0,0,0,0,0,0,0.8999999999999999,0.09905274633987192,0
M-VGMDB-AL-78378,"Thank you, FRIENDS!! / Aqours",Unknown,1.1766506714313298,0,0,0,0,0,0,0,0.09999999999999998,1.0499999999999998,0.10122875043508507,0
M-VGMDB-AL-78378-1,"Thank you, FRIENDS!!",Completed,1.1512287504350849,0,0,0,0,0,0,0,0,1.0499999999999998,0.10122875043508507,0
M-VGMDB-AL-87199,Mitaiken HORIZON / Aqours,Unknown,1.4731688299643166,0,0,0,0,0,0,0,0.09999999999999998,1.35,0.10030751500090888,0
